userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,,
1023,1023,Andhera,-1975,110 min,"Crime, Drama, Thriller",,
1027,1027,Andheri Raat Mein Diya Tere Haath Mein,-1986,129 min,"Comedy, Drama",,
1029,1029,Andhi Gali,-1984,152 min,"Drama, Thriller",,
1033,1033,Andolan,-1995,165 min,"Action, Comedy, Drama",,
1038,1038,Angaar,-1992,176 min,"Action, Crime, Drama",,
1042,1042,Angaara,-1996,127 min,"Action, Crime",,
1043,1043,Angaaray,-1998,141 min,"Action, Crime, Drama",,
1049,1049,Angel,-2011,114 min,"Action, Drama",,
1050,1050,Angoor,-1982,131 min,Comedy,,
1051,1051,Angoor,-2005,106 min,Drama,,
1056,1056,Angrakshak,-1995,116 min,"Action, Romance",,
1058,1058,Angrezi Medium,-2020,145 min,"Comedy, Drama",,
1059,1059,Angry Indian Goddesses,-2015,121 min,"Comedy, Drama",,
1062,1062,Angulimaal,-1960,153 min,"Action, Adventure, Drama",,
1063,1063,Anhonee,-1952,155 min,"Drama, Romance, Thriller",,
1064,1064,Anhonee,-1973,127 min,"Drama, Romance, Thriller",,
1066,1066,Anita,-1967,154 min,"Musical, Thriller, Mystery",,
1072,1072,Anjaam,-1987,136 min,Thriller,,
1073,1073,Anjaam,-1994,170 min,"Drama, Thriller",,
1078,1078,Anjaana,-1969,152 min,Romance,,
1079,1079,Anjaana Anjaani,-2010,151 min,"Comedy, Drama, Musical",,
1083,1083,Anjaane: The Unkown,-2005,110 min,Horror,,
1088,1088,Anjan Hai Koyee,-1969,133 min,"Action, Comedy, Crime",,
1092,1092,Anjaneya,-2003,168 min,"Action, Crime, Drama",,
1093,1093,Anjaneyulu,-2009,143 min,"Action, Comedy, Crime",,
1097,1097,Ankahee,-1985,135 min,Drama,,
1098,1098,Ankahee,-2006,151 min,"Biography, Drama, Romance",,
1103,1103,Ankhen,-1968,172 min,"Action, Adventure, Drama",,
1104,1104,Ankhon Dekhi,-2013,107 min,"Comedy, Drama",,
1105,1105,Ankhon Mein Tum Ho,-1997,151 min,Romance,,
1106,1106,Ankur Arora Murder Case,-2013,129 min,"Drama, Thriller",,
1108,1108,Ankur: The Seedling,-1974,131 min,Drama,,
1109,1109,Ankush,-1986,149 min,"Action, Drama",,
1111,1111,Anmol,-1993,163 min,"Drama, Family, Romance",,
1112,1112,Anmol Ghadi,-1946,122 min,"Drama, Musical, Romance",,
1116,1116,Anmol Sitaare,-1982,153 min,Drama,,
1117,1117,Anmol Tasveer,-1978,77 min,"Drama, Family",,
1118,1118,Anna,-2016,142 min,Biography,,
1122,1122,Annai Velankanni,-1971,148 min,Drama,,
1123,1123,Annamalai,-1992,164 min,"Action, Drama",,
1126,1126,Anokha,-1975,132 min,"Action, Comedy, Crime",,
1129,1129,Anokha Aspatal,-1989,91 min,Comedy,,
1130,1130,Anokha Bandhan,-1982,134 min,Drama,,
1135,1135,Anokha Milan,-1972,125 min,Drama,,
1137,1137,Anokha Moti,-2000,86 min,"Drama, Family",,
1142,1142,Anokhe Amar Shaheed Baba Deep Singh Ji,-2006,154 min,History,,
1143,1143,Anokhi Ada,-1948,141 min,"Drama, Musical, Romance",,
1144,1144,Anokhi Ada,-1973,150 min,"Drama, Romance",,
1150,1150,Anokhi Raat,-1968,120 min,"Crime, Drama, Mystery",,
1153,1153,Anpadh,-1962,150 min,"Drama, Musical, Romance",,
1155,1155,Ansh: The Deadly Part,-2002,180 min,"Crime, Drama, Thriller",,
1156,1156,Ansoo Ban Gaye Phool,-1969,145 min,"Drama, Family",,
1160,1160,Antardwand,-2008,114 min,"Crime, Drama",,
1161,1161,Antarnaad,-1991,160 min,Drama,,
1162,1162,Antenna,-2021,84 min,Drama,,
1164,1164,Anth,-1994,136 min,Action,,
1165,1165,Anthony Kaun Hai?,-2006,127 min,"Mystery, Thriller",,
1168,1168,Anubhav,-1971,139 min,Drama,,
1171,1171,Anubhav: An Experience,-2003,90 min,Crime,,
1174,1174,Anupama,-1966,148 min,"Drama, Romance",,
1175,1175,Anuraag,-1972,125 min,Drama,,
1177,1177,Anuradha,-1960,141 min,"Drama, Romance",,
1181,1181,Anuranan,-2006,113 min,"Drama, Romance",,
1182,1182,Anurodh,-1977,147 min,"Drama, Family",,
1183,1183,Anwar,-2007,144 min,"Drama, Romance, Thriller",,
1184,1184,Any Body Can Dance 2,-2015,154 min,"Biography, Drama, Music",,
1189,1189,Apaatkaal,-1993,137 min,Action,,
1190,1190,Apaharan,-2005,173 min,"Action, Crime, Drama",,
1194,1194,Apartment: Rent at Your Own Risk,-2010,97 min,"Drama, Mystery, Thriller",,
1198,1198,Apna Asmaan,-2007,110 min,"Drama, Sci-Fi",,
1210,1210,Apna Haath Jagannath,-1960,173 min,Comedy,,
1215,1215,Apna Sapna Money Money,-2006,134 min,"Comedy, Musical, Romance",,
1216,1216,Apnapan,-1977,133 min,"Drama, Romance",,
1218,1218,Apne,-2007,173 min,"Drama, Sport",,
1223,1223,Apne Dam Par,-1996,155 min,"Action, Drama",,
1224,1224,Apne Dushman,-1975,120 min,"Crime, Drama, Mystery",,
1226,1226,Apne Paraye,-1980,123 min,"Drama, Family, Comedy",,
1228,1228,Apne Rang Hazaar,-1975,124 min,"Drama, Romance",,
1233,1233,Apradh,-1972,128 min,"Action, Thriller, Romance",,
1236,1236,Apradhi,-1974,122 min,Drama,,
1239,1239,Apradhi Kaun?,-1957,131 min,Mystery,,
1242,1242,April Fool,-1964,154 min,"Comedy, Romance, Thriller",,
1254,1254,Aradhana,-1969,169 min,"Drama, Musical, Romance",,
1255,1255,Aranyaka,-1994,90 min,Drama,,
1259,1259,Ardh Satya,-1983,130 min,"Crime, Drama",,
1262,1262,Arjun,-1985,154 min,"Action, Crime, Drama",,
1264,1264,Arjun Devaa,-2001,133 min,"Action, Crime, Musical",,
1266,1266,Arjun Pandit,-1999,150 min,"Action, Crime, Romance",,
1267,1267,Arjun Patiala,-2019,107 min,"Action, Comedy",,
1269,1269,Arjun: The Warrior Prince,-2012,96 min,"Animation, Action, Adventure",,
1270,1270,Armaan,-1953,130 min,"Drama, Family",,
1272,1272,Armaan,-2003,158 min,"Drama, Family, Romance",,
1275,1275,Army,-1996,153 min,"Action, Drama",,
1276,1276,Arohan,-2010,126 min,"Drama, Family, Music",,
1277,1277,Around the World,-1967,178 min,"Comedy, Romance",,
1278,1278,Arpan,-1983,144 min,"Drama, Romance",,
1283,1283,Arth,-1982,138 min,"Drama, Romance",,
1285,1285,Article 15,-2019,130 min,"Crime, Drama, Mystery",,
1286,1286,Arvind Desai Ki Ajeeb Dastaan,-1978,118 min,Drama,,
1287,1287,Aryan,-1988,181 min,"Action, Drama",,
1288,1288,Aryan: Unbreakable,-2006,135 min,"Action, Drama, Sport",,
1291,1291,Arzoo,-1950,128 min,"Musical, Romance",,
1292,1292,Arzoo,-1965,177 min,"Drama, Musical, Romance",,
1294,1294,Asambhav,-2004,139 min,"Action, Adventure, Drama",,
1296,1296,Asana Travelogue,-2012,105 min,"Documentary, History",,
1299,1299,Ascharyachakit!,-2018,90 min,"Drama, Romance",,
1304,1304,Asha Jyoti,-1984,142 min,"Drama, Family, Romance",,
1305,1305,Ashaant,-1993,141 min,"Action, Thriller",,
1308,1308,Ashiana,-1952,104 min,"Drama, Romance",,
1312,1312,Ashley,-2017,103 min,Thriller,,
1313,1313,Ashok Chakra: Tribute to Real Heroes,-2010,86 min,Action,,
1314,1314,Ashok Vatika,-2018,97 min,Drama,,
1315,1315,Ashoka the Great,-2001,180 min,"Action, Biography, Drama",,
1324,1324,Asli Naqli,-1986,128 min,Drama,,
1325,1325,Asli-Naqli,-1962,145 min,"Drama, Musical, Romance",,
1335,1335,Astitva,-2000,109 min,Drama,,
1336,1336,Astounding Courage in Distress,-2020,102 min,Family,,
1340,1340,Ata Pata Lapatta,-2012,120 min,"Comedy, Musical",,
1341,1341,Atal Faisla,-2018,127 min,Drama,,
1342,1342,Ateet,-2020,120 min,Thriller,,
1343,1343,Athbhutha Dweepu,-2005,127 min,"Action, Adventure, Comedy",,
1345,1345,Athidhi,-2007,300 min,Action,,
1347,1347,Atishbaz,-1990,165 min,"Crime, Drama",,
1348,1348,Atithee,-1978,138 min,"Drama, Romance",,
1350,1350,Atithi Kab Aoge Shhamshan,-2020,135 min,Comedy,,
1351,1351,Atithi Tum Kab Jaoge?,-2010,155 min,Comedy,,
1352,1352,Atkan Chatkan,-2020,126 min,"Drama, Musical",,
1362,1362,Attahaasa,-2013,171 min,"Biography, Crime, Thriller",,
1370,1370,Aulad,-1968,142 min,"Comedy, Drama",,
1372,1372,Aulad Ke Dushman,-1993,152 min,Drama,,
1374,1374,Aunty No. 1,-1998,160 min,"Comedy, Drama, Romance",,
1378,1378,Aur Kaun?,-1979,136 min,"Horror, Mystery, Thriller",,
1379,1379,Aur Pappu Pass Ho Gaya,-2007,142 min,Comedy,,
1381,1381,Aurangzeb,-2013,137 min,"Action, Drama, Thriller",,
1383,1383,Aurat,-1940,154 min,Drama,,
1385,1385,Aurat,-1967,149 min,"Comedy, Drama",,
1399,1399,Aurat Teri Yehi Kahani,-1988,149 min,Drama,,
1402,1402,Auto Driver,-1998,119 min,Romance,,
1405,1405,Autohead,-2016,97 min,"Crime, Drama",,
1406,1406,Autumn,-2010,96 min,Drama,,
1407,1407,Auzaar,-1997,127 min,"Action, Drama, Musical",,
1409,1409,Avalude Ravukal,-1978,144 min,Drama,,
1410,1410,Avam,-1987,156 min,"Adventure, Mystery, Thriller",,
1414,1414,Avinash,-1986,171 min,"Action, Crime, Drama",,
1415,1415,Avsar,-2017,70 min,"Drama, Romance",,
1416,1416,Avtaar,-1983,150 min,Drama,,
1417,1417,Awaara,-1951,193 min,"Drama, Musical, Romance",,
1418,1418,Awaargi,-1990,149 min,Drama,,
1419,1419,Awaaz,-1984,150 min,"Action, Drama, Romance",,
1423,1423,Awara Badal,-1964,134 min,"Action, Adventure, Drama",,
1426,1426,Awara Paagal Deewana,-2002,158 min,"Action, Comedy, Crime",,
1431,1431,Awarapan,-2007,126 min,"Action, Crime, Drama",,
1432,1432,Awasaan,-2020,101 min,Drama,,
1434,1434,Awesome Mausam,-2016,131 min,Romance,,
1435,1435,Axone,-2019,104 min,"Comedy, Drama",,
1436,1436,Aya Sawan Jhoom Ke,-1969,173 min,"Drama, Romance",,
1437,1437,Ayaash,-1982,131 min,Romance,,
1443,1443,Ayee Milan Ki Bela,-1964,146 min,"Drama, Romance",,
1444,1444,Ayee Milan Ki Raat,-1991,152 min,Romance,,
1448,1448,Ayudha Pooja,-2000,137 min,"Action, Crime, Drama",,
1449,1449,Ayurveda: Art of Being,-2001,102 min,Documentary,,
1453,1453,Azaad,-1955,163 min,"Action, Adventure, Comedy",,
1454,1454,Azaad,-1978,154 min,"Action, Comedy, Drama",,
1455,1455,Azaad Desh Ke Gulam,-1990,153 min,"Action, Drama",,
1457,1457,Azad,-1940,140 min,Drama,,
1467,1467,Azhar,-2016,130 min,"Biography, Drama, Sport",,
1469,1469,B for Bundelkhand,-2017,117 min,Drama,,
1472,1472,B.A. Pass,-2012,95 min,"Crime, Drama, Thriller",,
1473,1473,B.A. Pass 2,-2017,125 min,Drama,,
1474,1474,B.A. Pass 3,-2021,136 min,"Drama, Romance",,
1476,1476,Baa Baaa Black Sheep,-2018,103 min,"Action, Comedy, Crime",,
1477,1477,Baabarr,-2009,180 min,"Action, Crime, Drama",,
1478,1478,Baabul,-2006,169 min,"Drama, Family, Romance",,
1482,1482,Baadshah,-1999,175 min,"Action, Comedy, Crime",,
1483,1483,Baadshaho,-2017,136 min,"Action, Adventure, Thriller",,
1484,1484,Baaghi,-2000,156 min,"Action, Crime, Drama",,
1485,1485,Baaghi,-2016,133 min,"Action, Romance, Thriller",,
1487,1487,Baaghi 2,-2018,137 min,"Action, Thriller",,
1488,1488,Baaghi 3,-2020,143 min,"Action, Comedy, Musical",,
1493,1493,Baaghi: A Rebel for Love,-1990,157 min,"Action, Drama, Romance",,
1494,1494,Baaja,-2001,79 min,Family,,
1495,1495,Baaki Itihaas,-2017,127 min,Drama,,
1496,1496,Baal Ki Khaal,-2019,65 min,Comedy,,
1501,1501,Baankey Ki Crazy Baraat,-2015,138 min,Comedy,,
1506,1506,Baap Numbri Beta Dus Numbri,-1990,152 min,"Action, Comedy, Crime",,
1507,1507,Baap Re Baap,-1955,130 min,"Comedy, Drama, Family",,
1509,1509,Baar Baar Dekho,-2016,141 min,"Action, Comedy, Drama",,
1510,1510,Baaraat Company,-2017,124 min,"Comedy, Romance",,
1511,1511,Baarish,-1957,133 min,"Crime, Drama, Romance",,
1513,1513,Baarish Aur Chowmein,-2018,48 min,Drama,,
1514,1514,Baarood (The Fire) - A Love Story,-2012,135 min,"Action, Crime, Drama",,
1515,1515,Baat Ban Jaye,-1986,148 min,Comedy,,
1516,1516,Baat Bann Gayi,-2013,108 min,"Comedy, Romance",,
1517,1517,Baat Ek Raat Ki,-1962,145 min,"Mystery, Romance, Thriller",,
1520,1520,Baaz,-1953,140 min,"Action, Adventure, Musical",,
1523,1523,Baaz: A Bird in Danger,-2003,180 min,"Mystery, Thriller",,
1524,1524,Baazaar,-2018,137 min,"Crime, Drama, Thriller",,
1525,1525,Baazi,-1951,143 min,"Crime, Drama, Musical",,
1526,1526,Baazi,-1968,141 min,"Crime, Musical, Mystery",,
1527,1527,Baazi,-1984,125 min,Action,,
1528,1528,Baazi,-1995,183 min,"Action, Thriller, Crime",,
1529,1529,Baazigar,-1993,175 min,"Crime, Drama, Musical",,
1531,1531,Baazigar,-1972,133 min,"Adventure, Comedy, Crime",,
1542,1542,Babloo Happy Hai,-2014,113 min,"Comedy, Drama, Romance",,
1544,1544,Babu,-1985,148 min,"Drama, Family",,
1549,1549,Babul,-1950,142 min,Drama,,
1550,1550,Babul,-1986,162 min,Drama,,
1552,1552,Babula,-1985,129 min,"Drama, Sci-Fi",,
1553,1553,Babumoshai Bandookbaaz,-2017,122 min,"Action, Crime, Thriller",,
1554,1554,Baby,-2015,159 min,"Action, Thriller",,
1555,1555,Bach ke Zara,-2008,99 min,"Comedy, Horror, Musical",,
1565,1565,Bachke Rehna Re Baba,-2005,130 min,"Comedy, Drama, Romance",,
1566,1566,Bachna Ae Haseeno,-2008,152 min,"Comedy, Drama, Romance",,
1567,1567,Bachpan,-1970,133 min,"Action, Comedy, Crime",,
1571,1571,Back to Dad,-2017,120 min,Drama,,
1573,1573,Bad Aur Badnaam,-1984,135 min,"Family, Thriller",,
1575,1575,Bad Boys,-2003,118 min,Thriller,,
1577,1577,Bad Luck Govind,-2009,120 min,"Comedy, Crime, Drama",,
1583,1583,Bada Kabutar,-1973,144 min,"Action, Comedy, Crime",,
1584,1584,Badal,-1951,146 min,"Action, Romance",,
1585,1585,Badal,-1966,150 min,"Action, Adventure, Musical",,
1586,1586,Badal,-2000,166 min,"Action, Crime, Drama",,
1588,1588,Badaltey Rishtey,-1978,136 min,"Drama, Romance",,
1591,1591,Bade Dil Wala,-1983,146 min,"Drama, Action, Crime",,
1592,1592,Bade Dilwala,-1999,146 min,"Comedy, Drama, Romance",,
1594,1594,Bade Ghar Ki Beti,-1989,138 min,Drama,,
1596,1596,Bade Miyan Chote Miyan,-1998,140 min,"Action, Comedy, Musical",,
1600,1600,Badhaai Ho,-2018,124 min,"Comedy, Drama",,
1601,1601,Badhaai Ho Badhaai,-2002,155 min,"Comedy, Drama, Musical",,
1604,1604,Badhu Nirupama,-1987,146 min,Drama,,
1608,1608,Badi Bahen,-1993,130 min,"Drama, Family",,
1611,1611,Badi Didi,-1969,156 min,"Comedy, Drama, Romance",,
1612,1612,Badi Maa,-1945,122 min,"Drama, War",,
1614,1614,Badkaar,-1986,129 min,Drama,,
1616,1616,Badla,-1974,112 min,Thriller,,
1618,1618,Badla,-2019,118 min,"Crime, Drama, Mystery",,
1619,1619,Badla Aur Balidan,-1980,134 min,"Action, Drama",,
1627,1627,Badlapur,-2015,134 min,"Action, Crime, Drama",,
1628,1628,Badlapur Boys,-2014,123 min,Drama,,
1629,1629,Badle Ki Aag,-1982,158 min,"Action, Drama",,
1633,1633,Badmaa$h Company,-2010,142 min,"Comedy, Crime, Drama",,
1634,1634,Badmaash,-1998,119 min,Action,,
1637,1637,Badman,-2016,83 min,"Comedy, Drama",,
1639,1639,Badmashiyaan,-2015,128 min,"Comedy, Romance",,
1645,1645,Badnaam Gali,-2019,95 min,Comedy,,
1649,1649,Badnam Basti,-1971,100 min,Drama,,
1654,1654,Badrinath Ki Dulhania,-2017,139 min,"Comedy, Drama, Romance",,
1659,1659,Baga Beach,-2013,103 min,Drama,,
1661,1661,Bagh Bahadur,-1989,91 min,Drama,,
1663,1663,Baghavat,-1982,144 min,"Action, Romance",,
1666,1666,Baghban,-1938,159 min,Drama,,
1667,1667,Baghban,-2003,181 min,"Drama, Romance",,
1684,1684,Bagpat Ka Dulha,-2019,137 min,Drama,,
1687,1687,Bahaar Aane Tak,-1990,145 min,Family,,
1701,1701,Bahar,-1951,170 min,Drama,,
1704,1704,Baharen Phir Bhi Aayengi,-1966,139 min,"Drama, Romance",,
1706,1706,Baharon Ke Sapne,-1967,171 min,"Drama, Romance",,
1707,1707,Baharon Ki Manzil,-1968,160 min,Mystery,,
1709,1709,Bahattar Hoorain,-2019,120 min,Comedy,,
1710,1710,Bahen,-1941,156 min,Drama,,
1714,1714,Bahu Begum,-1967,167 min,"Comedy, Drama, Romance",,
1716,1716,Bahu Beti,-1965,132 min,"Drama, Family",,
1719,1719,Bahu Ki Awaaz,-1985,147 min,Drama,,
1720,1720,Bahurani,-1964,133 min,Drama,,
1724,1724,Bahut Din Huwe...,-1954,168 min,"Adventure, Drama, Fantasy",,
1725,1725,Bahut Hua Sammaan,-2020,125 min,"Comedy, Crime, Drama",,
1727,1727,Baiju Bawra,-1952,165 min,"Drama, Musical, Romance",,
1729,1729,Baikunth,-2021,72 min,Family,,
1733,1733,Bajatey Raho,-2013,110 min,"Comedy, Drama, Thriller",,
1735,1735,Bajirao Mastani,-2015,158 min,"Action, Drama, History",,
1739,1739,Bajrangbali,-1976,176 min,Fantasy,,
1740,1740,Bajrangi Bhaijaan,-2015,163 min,"Action, Adventure, Comedy",,
1744,1744,Bal Bramhachari,-1996,163 min,"Action, Drama",,
1746,1746,Bal Ganesh 3,-2015,68 min,Animation,,
1747,1747,Bal Ganesh and the PomZom Planet,-2017,81 min,Animation,,
1751,1751,Bala,-2019,133 min,Comedy,,
1764,1764,Balidaan,-1985,137 min,"Action, Thriller",,
1766,1766,Balidaan,-1971,137 min,Drama,,
1770,1770,Balika Badhu,-1976,111 min,"Comedy, Drama, Romance",,
1771,1771,Ballad of Rustom,-2012,117 min,Drama,,
1772,1772,Ballavpur Ki Roopkatha,-2017,120 min,Comedy,,
1775,1775,Balram Shri Krishna,-1968,176 min,Fantasy,,
1776,1776,Balwaan,-1992,142 min,"Action, Adventure",,
1777,1777,Balwinder Singh Famous Ho Gaya,-2014,136 min,Comedy,,
1786,1786,Bambai Raat Ki Bahon Mein,-1968,136 min,"Crime, Drama, Romance",,
1788,1788,Bamfaad,-2020,102 min,Romance,,
1791,1791,Banaras,-2006,122 min,"Musical, Drama",,
1792,1792,Banaras,-2009,128 min,Drama,,
1794,1794,Banarasi Babu,-1997,126 min,Comedy,,
1795,1795,Banarasi Babu,-1973,141 min,"Drama, Thriller",,
1796,1796,Banarasi Thug,-1962,145 min,Drama,,
1797,1797,Band Baaja Baaraat,-2010,139 min,"Comedy, Drama, Romance",,
1804,1804,Bandh Darwaza,-1990,145 min,"Action, Drama, Horror",,
1810,1810,Bandhan,-1998,154 min,"Action, Drama, Romance",,
1811,1811,Bandhan,-1969,159 min,"Drama, Family, Musical",,
1814,1814,Bandhan Kuchchey Dhaagon Ka,-1983,124 min,"Drama, Family",,
1817,1817,Bandhe Haath,-1973,139 min,"Action, Thriller",,
1818,1818,Bandhu,-1992,126 min,Family,,
1820,1820,Bandi,-1957,135 min,"Drama, Family",,
1822,1822,Bandini,-1963,157 min,"Drama, Musical, Romance",,
1824,1824,Bandish,-1955,129 min,"Comedy, Drama, Musical",,
1826,1826,Bandish,-1980,152 min,"Action, Crime, Drama",,
1827,1827,Bandit Queen,-1994,119 min,"Biography, Crime, Drama",,
1829,1829,Bandook,-2013,132 min,"Crime, Thriller",,
1835,1835,Bang Bang,-2014,153 min,"Action, Adventure, Comedy",,
1837,1837,Bangistan,-2015,135 min,"Comedy, Drama",,
1839,1839,Banjaran,-1991,145 min,"Drama, Romance",,
1842,1842,Banjo,-2016,137 min,"Action, Drama, Music",,
1844,1844,Bank Chor,-2017,120 min,"Action, Comedy, Crime",,
1859,1859,Bansuri: The Flute,-2021,108 min,Drama,,
1861,1861,Banwra,-1950,148 min,Drama,,
1866,1866,Bara-Dari,-1955,129 min,"Musical, Romance",,
1867,1867,Barah Aana,-2009,97 min,"Comedy, Crime, Drama",,
1873,1873,Barbed Wired,-2005,119 min,"Drama, Romance",,
1874,1874,Bardaasht,-2004,155 min,"Action, Drama, Thriller",,
1876,1876,Barefoot to Goa,-2015,80 min,"Adventure, Drama, Family",,
1877,1877,Barfi!,-2012,151 min,"Comedy, Drama, Romance",,
1880,1880,Barkha,-1959,169 min,Romance,,
1883,1883,Barkhaa,-2015,127 min,"Drama, Romance",,
1886,1886,Barood,-1976,140 min,"Action, Crime, Drama",,
1887,1887,Barood,-1998,159 min,"Action, Crime, Drama",,
1889,1889,Barot House,-2019,89 min,"Mystery, Thriller",,
1892,1892,Barsaat,-1949,171 min,"Drama, Romance, Musical",,
1893,1893,Barsaat,-1995,166 min,"Action, Romance",,
1894,1894,Barsaat Ki Ek Raat,-1981,142 min,"Romance, Thriller",,
1895,1895,Barsaat Ki Raat,-1960,142 min,"Drama, Musical, Romance",,
1896,1896,Barsaat Ki Raat,-1998,151 min,Musical,,
1898,1898,Bas Ek Pal,-2006,150 min,"Drama, Romance, Thriller",,
1899,1899,Bas Itna Sa Khwaab Hai...,-2001,169 min,"Drama, Romance, Thriller",,
1903,1903,Basant,-1942,146 min,"Drama, Musical",,
1904,1904,Basant,-1960,165 min,"Comedy, Drama, Romance",,
1905,1905,Basant Bahar,-1956,150 min,"Drama, Musical, Romance",,
1912,1912,Baseraa,-1981,139 min,"Drama, Family",,
1916,1916,Batla House,-2019,146 min,"Action, Crime, Drama",,
1917,1917,Baton Baton Mein,-1979,112 min,"Comedy, Romance",,
1918,1918,Battalion 609,-2019,131 min,War,,
1919,1919,Batti Gul Meter Chalu,-2018,161 min,Drama,,
1923,1923,Batwara,-1989,201 min,"Action, Drama",,
1926,1926,Bawandar,-2000,125 min,Drama,,
1927,1927,Bawarchi,-1972,130 min,"Comedy, Musical, Drama",,
1928,1928,Bawre Nain,-1950,138 min,"Drama, Romance",,
1932,1932,Bazaar,-1949,148 min,"Drama, Family",,
1933,1933,Bazaar,-1982,120 min,"Drama, Family",,
1935,1935,Bazaar E Husn,-2014,125 min,Drama,,
1948,1948,Be-Careful,-2011,93 min,"Comedy, Crime, Drama",,
1949,1949,Bechain,-1993,135 min,"Action, Drama, Romance",,
1960,1960,Bedardi,-1993,146 min,"Action, Crime",,
1966,1966,Beehad - The Ravine,-2013,125 min,Drama,,
1968,1968,Bees Saal Baad,-1962,158 min,"Thriller, Musical, Mystery",,
1969,1969,Bees Saal Baad,-1989,141 min,"Horror, Mystery",,
1973,1973,Befikre,-2016,130 min,"Comedy, Drama, Romance",,
1978,1978,Begum Jaan,-2017,128 min,"Action, Drama, History",,
1986,1986,Behen Hogi Teri,-2017,128 min,Comedy,,
1987,1987,Behind the Mirror,-2005,88 min,Drama,,
1991,1991,Beiimaan Love,-2016,120 min,"Drama, Romance, Thriller",,
1992,1992,Be-Imaan,-1972,133 min,"Drama, Family",,
1994,1994,Bekaraar,-1983,121 min,"Drama, Romance",,
1997,1997,Bekhudi,-1992,140 min,"Action, Crime, Drama",,
2003,2003,Bemisal,-1982,142 min,"Drama, Family",,
2005,2005,Benaam,-1974,117 min,"Drama, Mystery, Thriller",,
2006,2006,Benaam,-1999,126 min,"Drama, Action, Horror",,
2009,2009,Benazir,-1964,158 min,"Drama, Romance",,
2011,2011,Bengal Tiger,-2001,121 min,"Action, Crime",,
2013,2013,Benny and Babloo,-2010,123 min,"Comedy, Drama",,
2014,2014,Bepanaah,-1985,156 min,"Drama, Family",,
2020,2020,Be-Reham,-1980,147 min,"Action, Crime, Thriller",,
2023,2023,Be-Shaque,-1981,121 min,"Adventure, Crime, Drama",,
2024,2024,Besharam,-1978,139 min,"Action, Drama",,
2025,2025,Besharam,-2013,143 min,"Action, Comedy, Romance",,
2029,2029,Beta,-1992,171 min,"Drama, Romance",,
2032,2032,Betaab,-1983,162 min,"Family, Romance",,
2034,2034,Betaabi,-1997,188 min,"Drama, Romance",,
2035,2035,Betaaj Badshah,-1994,166 min,"Action, Drama",,
2037,2037,Beti,-1969,135 min,Drama,,
2040,2040,Beti Bete,-1964,145 min,"Comedy, Drama, Family",,
2044,2044,Bewafa,-1952,112 min,"Drama, Romance",,
